userid	newsId
1330085	100655104
1330085	100655030
3978209	100654204
3978209	100655104
3978209	100654303
3978209	100654022
3978209	100651469
3978209	100655148
3978209	100654476
3978209	100654455
3978209	100446085
3978209	100654945
3541980	100654204
3541980	100654303
3541980	100655212
3541980	100654837
3541980	100655104
3541980	100509668
3541980	100654945
3541980	100654434
3541980	100654022
3541980	100651469
957402	100651343
957402	100655008
957402	100653948
957402	100654762
957402	100655145
957402	100504127
957402	100578956
957402	100655148
957402	100639505
957402	100651232
4027353	100654204
4027353	100655104
4027353	100654455
4027353	100655148
4027353	100654022
4027353	100651276
4027353	100655088
4027353	100654734
4027353	100654600
4027353	100653617
967598	100654204
967598	100654303
967598	100654455
967598	100654945
967598	100655148
967598	100654022
967598	100651469
967598	100655212
967598	100653826
1135391	100654204
1135391	100654022
1135391	100651182
1135391	100653515
1135391	100655148
1135391	100651335
1135391	100654556
1135391	100654237
1135391	100654455
1135391	100653933
8813338	100651182
8813338	100653515
8813338	100652966
8813338	100654204
8813338	100654705
8813338	100649292
8813338	100646812
8813338	100654733
8813338	100654404
8813338	100654302
1123097	100651182
1123097	100654204
1123097	100653515
1123097	100655044
1123097	100655042
1123097	100654945
1123097	100654302
1123097	100651276
1123097	100654455
4088389	100654455
4088389	100654847
4088389	100654733
4088389	100654746
4088389	100654434
4088389	100655044
4088389	100654776
4088389	100654705
4088389	100651182
4088389	100651321
378144	100654204
378144	100654022
378144	100654455
378144	100653403
378144	100655008
378144	100655181
378144	100654847
378144	100655104
378144	100651276
2860322	100651182
2860322	100652966
2860322	100653515
2860322	100654302
2860322	100653826
2860322	100653403
2860322	100654204
2860322	100653892
2860322	100653878
2860322	100653543
2684196	100654204
2684196	100655104
2684196	100653403
2684196	100651276
551006	100651343
551006	100651308
551006	100654204
551006	100651321
551006	100654109
551006	100654022
551006	100653933
551006	100653892
551006	100653853
551006	100653785
549455	100655148
549455	100655088
549455	100654600
549455	100653617
549455	100655044
549455	100655033
549455	100655104
549455	100654204
549455	100654455
549455	100654178
1246514	100653515
1246514	100651182
1246514	100654455
1246514	100654178
1246514	100654204
1246514	100654022
1246514	100655104
1246514	100655148
1246514	100654434
1246514	100651763
849204	100651182
849204	100652966
849204	100653515
849204	100654204
849204	100655044
849204	100655033
849204	100654302
849204	100487321
3906879	100655104
3906879	100655148
3906879	100654178
3906879	100645543
3906879	100654204
3906879	100651182
3906879	100654476
3906879	100654455
3906879	100654434
3906879	100446085
1277261	100654204
1277261	100653515
1277261	100651182
1277261	100654945
1277261	100651276
1277261	100654022
1277261	100654434
199788	100654455
199788	100654109
199788	100648081
199788	100652328
199788	100649198
199788	100647125
199788	100654816
199788	100640623
199788	100653675
199788	100653658
21850	100654204
21850	100654455
21850	100654022
21850	100651276
21850	100655104
21850	100651716
21850	100652686
21850	100653933
21850	100650527
21850	100654734
88854	100655044
88854	100654455
88854	100655181
88854	100651308
88854	100651343
88854	100654995
88854	100654837
88854	100651321
88854	100648081
88854	100652328
3152442	100654204
3152442	100655104
3152442	100654022
3152442	100651276
457262	100655104
457262	100651402
457262	100655148
457262	100654455
457262	100654178
457262	100651763
457262	100651324
457262	100654837
457262	100654429
457262	100653298
653099	100654455
653099	100654204
653099	100651182
653099	100654816
653099	100651676
653099	100649198
653099	100653658
653099	100640623
653099	100647125
653099	100653675
77157	100651182
77157	100652966
77157	100653515
77157	100654204
77157	100653617
77157	100653298
77157	100654302
77157	100653826
77157	100653403
4569644	100654204
4569644	100654556
4569644	100654237
4569644	100651335
4569644	100654945
4569644	100654455
4569644	100654303
4569644	100654022
4569644	100651469
1490283	100654455
1490283	100654945
1490283	100654837
1490283	100654178
1490283	100655212
1490283	100655104
1490283	100654303
1490283	100654204
3376498	100654204
3376498	100655104
3376498	100654303
3376498	100655148
3376498	100655212
3376498	100654476
3376498	100654455
3376498	100509668
3376498	100446085
3376498	100654434
533888	100650350
533888	100655145
533888	100650596
533888	100651308
533888	100623019
533888	100654303
533888	100645428
533888	100653362
533888	100654837
533888	100655212
2124298	100654204
2124298	100654022
2124298	100655104
2124298	100653403
1192451	100654204
1192451	100654022
1192451	100654455
1192451	100651182
1192451	100653515
1192451	100651343
1192451	100655181
1192451	100655008
1192451	100653403
1192451	100655033
3843476	100655104
3843476	100655148
3843476	100654303
3843476	100654455
3843476	100655088
3843476	100654600
3843476	100653617
3843476	100651469
3843476	100655212
3843476	100654837
3856888	100654204
3856888	100655104
3856888	100654022
3856888	100655148
3856888	100654455
3856888	100509668
3856888	100654178
3856888	100653933
3856888	100652686
3856888	100651276
4566295	100655104
4566295	100654339
4566295	100654455
4566295	100566241
4566295	100655033
4566295	100655148
4566295	100584580
4566295	100564299
4566295	100654350
4566295	100654434
7447143	100654204
7447143	100654022
7447143	100651344
7447143	100653933
7447143	100655030
7447143	100653892
7447143	100653403
7447143	100653351
7447143	100653327
7447143	100653298
288010	100655148
288010	100655104
288010	100654303
288010	100654434
288010	100651469
288010	100654945
288010	100655212
288010	100654204
288010	100653826
288010	100645543
1335941	100654204
1335941	100654022
1335941	100653515
1335941	100651182
1335941	100655030
3865354	100655104
3865354	100654204
3865354	100654455
3865354	100654303
3865354	100651469
3865354	100654476
3865354	100446085
3865354	100655148
3857471	100655104
3857471	100654204
3857471	100654476
3857471	100654455
3857471	100446085
3857471	100655148
8322113	100651182
8322113	100653515
8322113	100652966
8322113	100654204
8322113	100649292
8322113	100646812
8322113	100652686
8322113	100650696
8322113	100653617
8322113	100649574
4412169	100654204
4412169	100654022
4412169	100653933
4412169	100655123
4412169	100654556
4412169	100654237
4412169	100653892
4412169	100651335
4412169	100655092
4412169	100655044
3286106	100654204
3286106	100654022
3286106	100654945
3286106	100653933
3286106	100652686
3286106	100651276
3286106	100650527
883642	100654455
883642	100654204
883642	100654434
883642	100654847
883642	100655044
883642	100655104
883642	100651182
883642	100654734
883642	100654733
883642	100655008
9964511	100654204
9964511	100654022
21247	100651182
21247	100652966
21247	100654204
21247	100653515
21247	100653617
21247	100653298
21247	100654302
21247	100653826
21247	100653403
21247	100654022
1254520	100654204
1254520	100651276
1254520	100655104
1254520	100653403
1254520	100651265
6101752	100654204
6101752	100654455
6101752	100655104
6101752	100654178
6101752	100655148
6101752	100654022
6101752	100651402
6101752	100651276
6101752	100651324
6101752	100651763
2880231	100653515
2880231	100651182
2880231	100654204
2880231	100654935
2880231	100654339
2880231	100655104
8463500	100654204
8463500	100654022
8463500	100653933
8463500	100653892
8463500	100653403
8463500	100655030
8463500	100653853
8463500	100653740
8463500	100651276
3855075	100655104
3855075	100654204
3855075	100654476
3855075	100446085
3855075	100655148
1414290	100654455
1414290	100655104
1414290	100653515
1414290	100651182
1414290	100655148
1414290	100654434
1414290	100654178
1414290	100651763
1414290	100651324
4922517	100654455
4922517	100654204
4922517	100655033
4922517	100655104
4922517	100654404
4922517	100654022
4922517	100654574
4922517	100654551
4922517	100631355
4922517	100655044
3378327	100651182
3378327	100652966
3378327	100653515
3378327	100654204
3378327	100653275
3378327	100651950
3378327	100651676
3378327	100650261
3378327	100650677
3378327	100650617
9596087	100654455
9596087	100654847
9596087	100655008
9596087	100654733
9596087	100654303
9596087	100651182
9596087	100654204
9596087	100655113
9596087	100654429
9596087	100654434
565925	100654455
565925	100654733
565925	100654847
565925	100655119
565925	100654995
565925	100655104
565925	100655148
565925	100654434
565925	100655113
565925	100654762
586401	100654204
586401	100654734
586401	100509668
586401	100654853
586401	100617390
586401	100654847
586401	100655248
586401	100655149
586401	100655052
586401	100653351
397177	100654455
397177	100654733
397177	100654734
397177	100654847
397177	100654204
397177	100654856
397177	100654434
397177	100655008
397177	100654303
397177	100654022
9635038	100655161
9635038	100655149
9635038	100655145
9635038	100655119
9635038	100655113
9635038	100654995
9635038	100654762
2808063	100651182
2808063	100654204
2808063	100653515
2808063	100650488
2808063	100651048
2808063	100650992
2808063	100650742
2808063	100650720
2808063	100650696
2808063	100650677
68254	100651308
68254	100654455
68254	100655044
68254	100655104
68254	100654734
68254	100655181
68254	100654204
68254	100654995
68254	100655008
68254	100655092
4047507	100655148
4047507	100655104
4047507	100654455
4047507	100654434
4047507	100655088
4047507	100654600
4047507	100653617
4047507	100654429
4047507	100653298
4047507	100654762
9825537	100654455
9825537	100654847
9825537	100654733
9825537	100655044
9825537	100654734
9825537	100654303
9825537	100654995
9825537	100654434
9825537	100655033
9825537	100654746
3821568	100654204
3821568	100654022
3821568	100651276
3821568	100653933
3821568	100654453
